,hex_id,geometry,count
369,882a1072c7fffff,"POLYGON ((-74.00816268802471 40.72199986380206, -74.00375000441076 40.71859612245124, -74.0057122762948 40.71413808973636, -74.01208632254425 40.713083467639606, -74.01649912074949 40.71648665791671, -74.01560084143902 40.718528532158814, -74.01555087754507 40.71852193318386, -74.01500060682406 40.718449236055065, -74.01499619731617 40.71847300131669, -74.0149898133956 40.71850734732773, -74.01498333230722 40.71852379143301, -74.01497036257996 40.718535850864335, -74.01494515549334 40.718543535077224, -74.01470270021812 40.71851615488421, -74.01321322719193 40.71831571989584, -74.01306805492312 40.71892219382557, -74.0130723776921 40.7189386191727, -74.0130306812643 40.71913145581914, -74.01301172799539 40.71921896911627, -74.01295524308756 40.71948945339724, -74.01295749567798 40.71950016380308, -74.01290892764013 40.71973485170647, -74.01345505633176 40.71980170742627, -74.01341376512872 40.72001948201426, -74.01399452219552 40.72008564946658, -74.01399999964441 40.72006718366151, -74.01426461999056 40.72009514658361, -74.01426696671707 40.72008680714371, -74.01488286237155 40.72016056681346, -74.01471613993513 40.72053954275617, -74.01449720312952 40.720513721263174, -74.01351919132367 40.72039518655818, -74.01299980679073 40.72033309075008, -74.0128973027087 40.720868045975884, -74.01411371647453 40.72101518483571, -74.00816268802471 40.72199986380206))",127.0
370,882a1072cbfffff,"POLYGON ((-73.98462442013124 40.721757754438094, -73.98658861001985 40.71729990459654, -73.99296341989005 40.71624630826327, -73.99737506414453 40.71965034180398, -73.99541178328332 40.72410852269769, -73.98903594902828 40.72516233902856, -73.98462442013124 40.721757754438094))",43.0
371,882a1072c1fffff,"POLYGON ((-73.99541178328332 40.72410852269769, -73.99737506414453 40.71965034180398, -74.00375000441076 40.71859612245124, -74.00816268802471 40.72199986380206, -74.00620031653884 40.726458375572506, -73.99982435195176 40.72751281514543, -73.99541178328332 40.72410852269769))",52.0
372,882a10774bfffff,"POLYGON ((-73.96751679372406 40.666738040763335, -73.96948028025714 40.662283546048435, -73.97584792796953 40.66123148769565, -73.98025311128887 40.664633704590564, -73.97829053124964 40.66908853036619, -73.9719218612856 40.670140808216075, -73.96751679372406 40.666738040763335))",12.0
373,882a100db1fffff,"POLYGON ((-73.94841041836868 40.6698919856504, -73.95037581820169 40.66543767403018, -73.95674422523098 40.6643866392639, -73.96114825499775 40.66778969702351, -73.9591837613254 40.67224434005286, -73.95281433161388 40.67329559394334, -73.94841041836868 40.6698919856504))",21.0
374,882a100db5fffff,"POLYGON ((-73.9591837613254 40.67224434005286, -73.96114825499775 40.66778969702351, -73.96751679372406 40.666738040763335, -73.9719218612856 40.670140808216075, -73.96995827412121 40.67459578247987, -73.96358871277563 40.6756476580864, -73.9591837613254 40.67224434005286))",14.0
375,882a107749fffff,"POLYGON ((-73.96995827412121 40.67459578247987, -73.9719218612856 40.670140808216075, -73.97829053124964 40.66908853036619, -73.98269663649367 40.6724910072415, -73.98073395618445 40.67694631256489, -73.97436426366437 40.6779988099833, -73.96995827412121 40.67459578247987))",47.0
376,882a100dbdfffff,"POLYGON ((-73.95084883047744 40.67775038503295, -73.95281433161388 40.67329559394334, -73.9591837613254 40.67224434005286, -73.96358871277563 40.6756476580864, -73.96162411816113 40.68010278058417, -73.95525366546269 40.68115425367013, -73.95084883047744 40.67775038503295))",15.0
377,882a100da3fffff,"POLYGON ((-73.96162411816113 40.68010278058417, -73.96358871277563 40.6756476580864, -73.96995827412121 40.67459578247987, -73.97436426366437 40.6779988099833, -73.97240057591921 40.682454263714426, -73.9660299916498 40.68350635873869, -73.96162411816113 40.68010278058417))",36.0
378,882a100da7fffff,"POLYGON ((-73.97240057591921 40.682454263714426, -73.97436426366437 40.6779988099833, -73.98073395618445 40.67694631256489, -73.98514098370819 40.68034904926758, -73.98317820317973 40.684804834057175, -73.97680748779912 40.68585755111555, -73.97240057591921 40.682454263714426))",69.0
379,882a100d87fffff,"POLYGON ((-73.94251200088422 40.68325617517211, -73.9444785098096 40.678801236276605, -73.95084883047744 40.67775038503295, -73.95525366546269 40.68115425367013, -73.95328806307302 40.68560952414757, -73.94691671905056 40.686660594435764, -73.94251200088422 40.68325617517211))",26.0
380,882a100dabfffff,"POLYGON ((-73.95328806307302 40.68560952414757, -73.95525366546269 40.68115425367013, -73.96162411816113 40.68010278058417, -73.9660299916498 40.68350635873869, -73.9640652961435 40.687961960623255, -73.95769382015335 40.68901365297606, -73.95328806307302 40.68560952414757))",28.0
381,882a100da1fffff,"POLYGON ((-73.9640652961435 40.687961960623255, -73.9660299916498 40.68350635873869, -73.97240057591921 40.682454263714426, -73.97680748779912 40.68585755111555, -73.9748436995238 40.69031348423239, -73.9684720920258 40.69136579874576, -73.9640652961435 40.687961960623255))",20.0
382,882a100dbbfffff,"POLYGON ((-73.93763824582216 40.66753871963909, -73.93960455146845 40.66308473960264, -73.94597282634162 40.66203432623428, -73.95037581820169 40.66543767403018, -73.94841041836868 40.6698919856504, -73.94204112075053 40.67094261792079, -73.93763824582216 40.66753871963909))",25.0
383,882a100d91fffff,"POLYGON ((-73.91852999358586 40.67068772752171, -73.92049821220253 40.66623393170433, -73.92686724425653 40.66518454238573, -73.93126908075658 40.668588730385466, -73.92930176761898 40.673042858134764, -73.9229317123904 40.674092465982184, -73.91852999358586 40.67068772752171))",23.0
384,882a100d95fffff,"POLYGON ((-73.92930176761898 40.673042858134764, -73.93126908075658 40.668588730385466, -73.93763824582216 40.66753871963909, -73.94204112075053 40.67094261792079, -73.9400747134397 40.675397077427526, -73.93370452526187 40.67644730692494, -73.92930176761898 40.673042858134764))",10.0
385,882a100db9fffff,"POLYGON ((-73.9400747134397 40.675397077427526, -73.94204112075053 40.67094261792079, -73.94841041836868 40.6698919856504, -73.95281433161388 40.67329559394334, -73.95084883047744 40.67775038503295, -73.9444785098096 40.678801236276605, -73.9400747134397 40.675397077427526))",18.0
386,882a100d9dfffff,"POLYGON ((-73.92096339143698 40.678546741189955, -73.9229317123904 40.674092465982184, -73.92930176761898 40.673042858134764, -73.93370452526187 40.67644730692494, -73.93173711014855 40.68090191406386, -73.92536603144032 40.681951740511245, -73.92096339143698 40.678546741189955))",22.0
387,882a100d83fffff,"POLYGON ((-73.93173711014855 40.68090191406386, -73.93370452526187 40.67644730692494, -73.9400747134397 40.675397077427526, -73.9444785098096 40.678801236276605, -73.94251200088422 40.68325617517211, -73.93614078928911 40.684306623491786, -73.93173711014855 40.68090191406386))",23.0
388,882a100d8bfffff,"POLYGON ((-73.92339760819985 40.68640649502783, -73.92536603144032 40.681951740511245, -73.93173711014855 40.68090191406386, -73.93614078928911 40.684306623491786, -73.93417327224996 40.68876170993873, -73.92780116975693 40.689811755057235, -73.92339760819985 40.68640649502783))",16.0
389,882a100d81fffff,"POLYGON ((-73.93417327224996 40.68876170993873, -73.93614078928911 40.684306623491786, -73.94251200088422 40.68325617517211, -73.94691671905056 40.686660594435764, -73.94495010856072 40.691116012638396, -73.93857787324329 40.69216667985156, -73.93417327224996 40.68876170993873))",14.0
390,882a100dd5fffff,"POLYGON ((-73.91505620729845 40.69191081978774, -73.91702563899081 40.687455918148046, -73.92339760819985 40.68640649502783, -73.92780116975693 40.689811755057235, -73.92583264427911 40.694266988801054, -73.91945965091764 40.69531663044117, -73.91505620729845 40.69191081978774))",26.0
391,882a100d89fffff,"POLYGON ((-73.92583264427911 40.694266988801054, -73.92780116975693 40.689811755057235, -73.93417327224996 40.68876170993873, -73.93857787324329 40.69216667985156, -73.9366102543282 40.69662224552489, -73.93023712774507 40.69767250938572, -73.92583264427911 40.694266988801054))",15.0
392,882a100da5fffff,"POLYGON ((-73.9748436995238 40.69031348423239, -73.97680748779912 40.68585755111555, -73.98317820317973 40.684804834057175, -73.98758615333841 40.68820783043413, -73.98562327264152 40.69266409460822, -73.97925153409575 40.69371703137804, -73.9748436995238 40.69031348423239))",100.0
393,882a100d85fffff,"POLYGON ((-73.94495010856072 40.691116012638396, -73.94691671905056 40.686660594435764, -73.95328806307302 40.68560952414757, -73.95769382015335 40.68901365297606, -73.95572811656075 40.69346940275966, -73.94935574887866 40.69452069216369, -73.94495010856072 40.691116012638396))",26.0
394,882a100da9fffff,"POLYGON ((-73.95572811656075 40.69346940275966, -73.95769382015335 40.68901365297606, -73.9640652961435 40.687961960623255, -73.9684720920258 40.69136579874576, -73.96650729567824 40.69582187993545, -73.96013479609145 40.69687379162646, -73.95572811656075 40.69346940275966))",29.0
395,882a100dadfffff,"POLYGON ((-73.96650729567824 40.69582187993545, -73.9684720920258 40.69136579874576, -73.9748436995238 40.69031348423239, -73.97925153409575 40.69371703137804, -73.97728764534092 40.69817344379885, -73.97091501430954 40.69922597787281, -73.96650729567824 40.69582187993545))",30.0
396,882a100de3fffff,"POLYGON ((-73.94738903687448 40.69897658959181, -73.94935574887866 40.69452069216369, -73.95572811656075 40.69346940275966, -73.96013479609145 40.69687379162646, -73.95816899134621 40.7013300206345, -73.9517955996994 40.702381529225704, -73.94738903687448 40.69897658959181))",24.0
397,882a100de7fffff,"POLYGON ((-73.96257659368274 40.70473466938645, -73.95816899134621 40.7013300206345, -73.96013479609145 40.69687379162646, -73.96650729567824 40.69582187993545, -73.97091501430954 40.69922597787281, -73.97029491832474 40.70063241038484, -73.96982556559531 40.70024507036804, -73.96948655218107 40.7005190607556, -73.9701122299448 40.70104676378079, -73.9698152469159 40.70172034754461, -73.96924539207357 40.701364741883545, -73.9689347481843 40.70161586820729, -73.96898517428966 40.70174708878656, -73.96962548909038 40.702150735068116, -73.96895011717122 40.703682538285854, -73.96832824571227 40.70378519583528, -73.96762114779925 40.70334850569694, -73.96751516691066 40.70343735738071, -73.9674785751064 40.703925458104855, -73.96257659368274 40.70473466938645))",15.0
398,882a100de1fffff,"POLYGON ((-73.94982878623108 40.70683790579748, -73.9517955996994 40.702381529225704, -73.95816899134621 40.7013300206345, -73.96257659368274 40.70473466938645, -73.9606106878353 40.70919137753712, -73.95423627191848 40.710243105386844, -73.94982878623108 40.70683790579748))",28.0
399,882a100de5fffff,"MULTIPOLYGON (((-73.96501921333333 40.71259628602096, -73.9606106878353 40.70919137753712, -73.96257659368274 40.70473466938645, -73.9674785751064 40.703925458104855, -73.9674767449303 40.7039498709563, -73.96833263747044 40.704483384584194, -73.96929693837713 40.7050883312297, -73.96923632685235 40.70599431300098, -73.96929296348496 40.70709333109558, -73.96962252184912 40.70762758855525, -73.96984864823514 40.7080030421903, -73.96988899402872 40.70857487206701, -73.96994196698674 40.70930205335399, -73.96961485767477 40.71014774918192, -73.96960541330354 40.71027084387475, -73.96968584951003 40.71032173148365, -73.96999269235585 40.710382050743405, -73.97009902629425 40.71045785792193, -73.97001285356728 40.710522749715096, -73.9699407699071 40.71051695592351, -73.96985211434286 40.71051692067749, -73.9696843665683 40.710494019403924, -73.96963106061418 40.71065694598777, -73.96973743314105 40.710679822508574, -73.96981241222053 40.710732784251164, -73.96978918495185 40.71079193379042, -73.96969230826447 40.710846902921716, -73.96941809313222 40.71093812726213, -73.96938531167302 40.71100557665101, -73.96982572815114 40.71120398829068, -73.96980934879012 40.711222663760076, -73.9697119427002 40.71121216790264, -73.96966206860907 40.71118524189085, -73.96955433073354 40.71116340243581, -73.96931705606973 40.7110906560018, -73.96928562581172 40.71117471200341, -73.96923492997324 40.711240541941024, -73.96929101618221 40.711270199815125, -73.96923352739985 40.71143313228643, -73.96914483225518 40.711456995050014, -73.96909579961421 40.7115631136031, -73.96907978657639 40.71162344247674, -73.96896658273276 40.71194462935731, -73.96501921333333 40.71259628602096)), ((-73.97253264122993 40.70896070918719, -73.97232032139803 40.70908288380681, -73.97066975742996 40.70725970882152, -73.97054062182244 40.70731607635387, -73.97026218532285 40.70688750428409, -73.97048881848579 40.7054006656219, -73.9701689450992 40.7053618534073, -73.970180755728 40.70492927056687, -73.96832824571227 40.70378519583528, -73.96895011717122 40.703682538285854, -73.97335875890711 40.70708689588481, -73.9732778092706 40.70727050714252, -73.97310627091186 40.70713556922051, -73.97221794849034 40.706505493032985, -73.97170524941589 40.70613603268091, -73.97122492912246 40.705789899911046, -73.97109655489108 40.70585005655824, -73.97100438685831 40.70682824094661, -73.97105692306182 40.7069464338167, -73.97264480414843 40.70870629946504, -73.97253264122993 40.70896070918719)))",18.0
400,882a100dedfffff,"POLYGON ((-73.95226935703634 40.714699961020415, -73.95423627191848 40.710243105386844, -73.9606106878353 40.70919137753712, -73.96501921333333 40.71259628602096, -73.96305320643414 40.71705347323235, -73.95667776594195 40.71810542041199, -73.95226935703634 40.714699961020415))",15.0
401,882a100d37fffff,"POLYGON ((-73.97383822765691 40.71940607116064, -73.97580332622488 40.71494855254655, -73.98217800523803 40.71389557913705, -73.98658861001985 40.71729990459654, -73.98462442013124 40.721757754438094, -73.97824871666947 40.72281094762266, -73.97383822765691 40.71940607116064))",25.0
402,882a100d8dfffff,"POLYGON ((-73.9366102543282 40.69662224552489, -73.93857787324329 40.69216667985156, -73.94495010856072 40.691116012638396, -73.94935574887866 40.69452069216369, -73.94738903687448 40.69897658959181, -73.9410157775295 40.7000274757697, -73.9366102543282 40.69662224552489))",24.0
403,882a100dc3fffff,"POLYGON ((-73.91749011667629 40.69977201122715, -73.91945965091764 40.69531663044117, -73.92583264427911 40.694266988801054, -73.93023712774507 40.69767250938572, -73.92826850007971 40.70212822227504, -73.92189448226031 40.703178082506206, -73.91749011667629 40.69977201122715))",15.0
404,882a100dc7fffff,"POLYGON ((-73.92826850007971 40.70212822227504, -73.93023712774507 40.69767250938572, -73.9366102543282 40.69662224552489, -73.9410157775295 40.7000274757697, -73.93904805678854 40.704483520587665, -73.93267390580984 40.705534003262024, -73.92826850007971 40.70212822227504))",14.0
405,882a100debfffff,"POLYGON ((-73.93904805678854 40.704483520587665, -73.9410157775295 40.7000274757697, -73.94738903687448 40.69897658959181, -73.9517955996994 40.702381529225704, -73.94982878623108 40.70683790579748, -73.9434545025532 40.707889011011396, -73.93904805678854 40.704483520587665))",29.0
