,primary_mode,trip_distance_meters,origin_bgrp_fips_2020,origin_bgrp_lat_2020,origin_bgrp_lng_2020,destination_bgrp_fips_2020,destination_bgrp_lat_2020,destination_bgrp_lng_2020,emission_factor,co2_emissions_grams
132789,private_auto,3004.181358279736,360810478021,40.7187,-73.7625,360810468002,40.7095,-73.7821,175.0,525.7317376989538
132915,private_auto,6008.4447864681115,360810997043,40.7797,-73.7833,360811467001,40.7618,-73.7704,175.0,1051.4778376319196
133116,private_auto,717.5816991692313,360811463002,40.7588,-73.7822,360811133001,40.7652,-73.7844,175.0,125.57679735461548
133437,private_auto,6444.49086231321,360810258001,40.6963,-73.7864,360810716001,40.6469,-73.7869,175.0,1127.7859009048116
133658,private_auto,13513.004616934357,360811139003,40.7618,-73.7894,360810716001,40.6469,-73.7869,175.0,2364.7758079635123
133795,private_auto,2441.2280953957375,360810997044,40.7799,-73.7776,360811085002,40.7702,-73.7902,175.0,427.21491669425404
134600,private_auto,5321.201875918502,360811059004,40.7736,-73.8014,360810945002,40.7849,-73.8305,175.0,931.2103282857379
134733,private_auto,3210.5803397634218,360810779021,40.7279,-73.8236,360811247003,40.7255,-73.7963,175.0,561.8515594585988
134742,private_auto,1848.7985557464133,360811227021,40.7288,-73.8128,360811247002,40.731,-73.7964,175.0,323.53974725562233
134904,private_auto,13153.211834737616,360810254011,40.6958,-73.7978,360811047004,40.7748,-73.8248,175.0,2301.812071079083
134984,private_auto,1988.4952651564208,360811347023,40.741,-73.7766,360811291031,40.7391,-73.7599,175.0,347.98667140237364
135462,private_auto,2523.154725605408,360811059004,40.7736,-73.8014,360810997044,40.7799,-73.7776,175.0,441.5520769809464
135534,private_auto,8575.496940786692,360811265001,40.721,-73.8018,360810383011,40.7606,-73.8413,175.0,1500.7119646376711
135626,private_auto,1324.1455582674273,360811185001,40.7592,-73.8021,360811157002,40.7664,-73.8152,175.0,231.72547269679978
135903,private_auto,738.6543684110386,360811267002,40.7176,-73.8052,360810450001,40.7151,-73.8053,175.0,129.26451447193176
136273,private_auto,7989.3406324888465,360811139002,40.7634,-73.7903,360811257002,40.7237,-73.8075,175.0,1398.134610685548
136783,private_auto,21067.955943711,360811033002,40.7794,-73.8098,360810716001,40.6469,-73.7869,175.0,3686.8922901494248
137109,private_auto,29414.055157220988,360470037001,40.6894,-73.9847,360050118003,40.8168,-73.8115,175.0,5147.459652513673
138077,private_auto,1404.7911207182085,360810987001,40.7945,-73.8079,360811039003,40.7862,-73.8163,175.0,245.8384461256865
138379,private_auto,3758.4394120652782,360810849012,40.7538,-73.8348,360810837003,40.7408,-73.8171,175.0,657.7268971114237
138968,private_auto,2380.3303578676464,360810450001,40.7151,-73.8053,360810216021,40.7044,-73.8193,175.0,416.55781262683814
138973,private_auto,8243.879639792494,360810205001,40.7299,-73.9221,360610115001,40.7566,-73.9921,175.0,1442.6789369636865
139601,private_auto,4834.645476239604,360811163013,40.7641,-73.8213,360811227021,40.7288,-73.8128,175.0,846.0629583419308
139896,private_auto,4717.278314466921,360810855003,40.7589,-73.8222,360811341003,40.7369,-73.7932,175.0,825.5237050317112
140707,private_auto,9451.25956254629,360810158011,40.6892,-73.8104,360471134001,40.6687,-73.8996,175.0,1653.9704234456008
140784,private_auto,9045.455444032745,360810907001,40.7742,-73.838,360811367002,40.7407,-73.7613,175.0,1582.9547027057304
141047,private_auto,835.4927068101377,360810797022,40.7535,-73.8268,360810845003,40.7491,-73.8192,175.0,146.2112236917741
141387,private_auto,1241.7874791945032,360050264001,40.8429,-73.8281,360050184002,40.8365,-73.8274,175.0,217.31280885903806
141567,private_auto,18477.280002193587,360810098001,40.6862,-73.8288,360810105001,40.7846,-73.9155,175.0,3233.524000383878
141568,private_auto,2812.7806850484158,360810142021,40.701,-73.8183,360810098001,40.6862,-73.8288,175.0,492.23661988347277
141620,private_auto,17674.136442085543,360810703002,40.7145,-73.859,360810716001,40.6469,-73.7869,175.0,3092.97387736497
141791,private_auto,10710.318535153694,360810799002,40.7471,-73.8293,360470497002,40.7155,-73.9436,175.0,1874.3057436518966
141803,private_auto,4849.730681349967,360810799002,40.7471,-73.8293,360810757011,40.7191,-73.8356,175.0,848.7028692362442
141872,private_auto,1512.5008932164192,360810166002,40.6784,-73.8193,360810100002,40.6827,-73.8297,175.0,264.68765631287334
141898,private_auto,3767.818796137557,360810743004,40.733,-73.8509,360810849022,40.7561,-73.8297,175.0,659.3682893240724
142235,private_auto,19802.4687316337,360811267001,40.7216,-73.7949,360050264002,40.8419,-73.8314,175.0,3465.4320280358975
143027,private_auto,1190.9290893958491,360050264003,40.8401,-73.8346,360050266012,40.8484,-73.8322,175.0,208.4125906442736
143241,private_auto,1731.7261952992096,360050386008,40.8777,-73.8484,360050462082,40.8757,-73.8355,175.0,303.0520841773617
143689,private_auto,37214.95620557372,360810934021,40.5777,-73.8381,360610251001,40.8403,-73.9405,175.0,6512.617335975401
145443,private_auto,12829.3690209852,360610116001,40.7635,-73.9557,360810269014,40.7475,-73.8803,175.0,2245.1395786724097
146696,private_auto,2030.1345346551188,360050296001,40.8559,-73.8442,360050288001,40.8543,-73.8514,175.0,355.27354356464576
147376,private_auto,501.77798150796025,360810729002,40.7118,-73.8532,360810729002,40.7118,-73.8532,175.0,87.81114676389305
148156,private_auto,1421.1542960268266,360810709002,40.7184,-73.8552,360810711002,40.7218,-73.8517,175.0,248.70200180469467
149178,private_auto,4475.865123491767,360810717014,40.7314,-73.8578,360810645002,40.7091,-73.8543,175.0,783.2763966110592
150984,private_auto,42359.19548509033,360610068003,40.7385,-73.9855,360810922002,40.5731,-73.8626,175.0,7412.859209890807
154300,private_auto,1566.2846430698205,360810351001,40.7591,-73.8761,360810357002,40.7683,-73.8716,175.0,274.0998125372186
154787,private_auto,6546.455547933786,360810621001,40.7122,-73.8734,360810379003,40.7564,-73.8648,175.0,1145.6297208884125
155074,private_auto,6053.231827048475,360050425002,40.8715,-73.8789,360050048002,40.8261,-73.8745,175.0,1059.315569733483
156718,private_auto,1424.4754997529406,360810269014,40.7475,-73.8803,360810469012,40.7422,-73.8797,175.0,249.2832124567646
157371,private_auto,6889.682220476738,360810661001,40.7175,-73.8818,360810112002,40.6832,-73.8396,175.0,1205.6943885834291
159519,private_auto,35347.00277520374,360050462091,40.8846,-73.8279,360471058042,40.651,-73.8873,175.0,6185.725485660655
160484,private_auto,1100.4004605682612,360810659002,40.7151,-73.8849,360810667012,40.7226,-73.8899,175.0,192.5700805994457
160550,private_auto,25293.341664907435,360810446012,40.7053,-73.7966,360610191002,40.8,-73.9707,175.0,4426.334791358801
160883,private_auto,11439.952273373496,360810032001,40.6873,-73.8468,360810309034,40.756,-73.8911,175.0,2001.9916478403618
160972,private_auto,2764.413316951024,360810317004,40.7675,-73.8912,360810357002,40.7683,-73.8716,175.0,483.77233046642925
162264,private_auto,3398.6358300082006,360471010002,40.6352,-73.8942,360470954001,40.6405,-73.9164,175.0,594.7612702514351
164766,private_auto,733.8441222605296,360050285004,40.8855,-73.9022,360050285003,40.8884,-73.9005,175.0,128.42272139559267
169920,private_auto,2321.7992779951924,360050307012,40.8911,-73.9104,360050293021,40.8777,-73.9158,175.0,406.3148736491587
170072,private_auto,722.6085953498242,360470968001,40.6446,-73.9032,360470962001,40.645,-73.9105,175.0,126.45650418621925
171852,private_auto,9219.696856844303,360050309002,40.8944,-73.9141,360050248003,40.8536,-73.8576,175.0,1613.446949947753
174362,private_auto,4158.2276230531625,360810235011,40.7367,-73.9186,360470501001,40.7165,-73.9472,175.0,727.6898340343033
174672,private_auto,20589.51369888432,360470692001,40.6241,-73.9192,360470034001,40.6404,-74.0334,175.0,3603.1648973047554
174704,private_auto,17464.76673771834,360470886002,40.6579,-73.9192,360610055011,40.7278,-73.9961,175.0,3056.334179100709
175144,private_auto,14481.887097745352,360470363002,40.672,-73.9203,360810466002,40.713,-73.7844,175.0,2534.3302421054364
175536,private_auto,1586.410348476285,360470944021,40.6351,-73.9208,360470958002,40.6399,-73.9106,175.0,277.62181098334986
176319,private_auto,821.0319095975243,360470690002,40.6193,-73.9221,360470676002,40.6246,-73.9284,175.0,143.68058417956675
179256,private_auto,1939.8674448636968,360470570003,40.6001,-73.9351,360470628001,40.5912,-73.9276,175.0,339.47680285114694
179373,private_auto,22633.665110591217,360811551042,40.7522,-73.7079,360810187003,40.7371,-73.9278,175.0,3960.891394353463
180072,private_auto,1625.515884358438,360470868002,40.6546,-73.9297,360470882003,40.6595,-73.9248,175.0,284.46527976272665
180286,private_auto,3029.5959285369504,360470658002,40.6069,-73.9303,360470746001,40.6191,-73.9403,175.0,530.1792874939663
180416,private_auto,11146.236138736627,360810916034,40.5602,-73.9147,360470654002,40.6115,-73.9308,175.0,1950.5913242789097
180419,private_auto,4471.908218206488,360470454001,40.6187,-73.9645,360470654002,40.6115,-73.9308,175.0,782.5839381861354
181099,private_auto,2170.4216081234904,360470598002,40.5871,-73.9352,360470632001,40.6008,-73.9329,175.0,379.8237814216108
182988,private_auto,2130.9703733354268,360610236002,40.8263,-73.9368,360050065001,40.8164,-73.9225,175.0,372.91981533369966
183128,private_auto,5269.767562096283,360470598001,40.5887,-73.9372,360470308001,40.5866,-73.9795,175.0,922.2093233668495
184338,private_auto,375.9825455521863,360470570004,40.5996,-73.9393,360470576001,40.6,-73.9466,175.0,65.7969454716326
185574,private_auto,7926.991939866267,360470325003,40.6655,-73.9584,360470422001,40.6082,-73.9686,175.0,1387.2235894765968
186183,private_auto,5195.807744358126,360470497003,40.7155,-73.9454,360470307003,40.6756,-73.9269,175.0,909.2663552626719
188958,private_auto,402.1287518345465,360470578002,40.5993,-73.9525,360470576001,40.6,-73.9466,175.0,70.37253157104564
190697,private_auto,1593.1503581985412,360470327002,40.663,-73.959,360470804001,40.6613,-73.9492,175.0,278.8013126847447
192724,private_auto,793.4083961534353,360470329004,40.663,-73.9523,360470319003,40.6651,-73.9496,175.0,138.84646932685118
193466,private_auto,19680.708801880734,360610273001,40.8565,-73.9365,360470569002,40.7239,-73.9534,175.0,3444.1240403291285
194709,private_auto,2166.135360899348,360610154021,40.7809,-73.948,360610124003,40.767,-73.9551,175.0,379.07368815738596
195117,private_auto,1430.7948377841235,360470229002,40.6846,-73.9553,360470197002,40.6876,-73.9642,175.0,250.3890966122216
196404,private_auto,6618.499720927779,360810001021,40.7457,-73.9576,360610026012,40.7231,-73.9811,175.0,1158.2374511623614
197915,private_auto,7559.934506859438,360470542001,40.6125,-73.9598,360470706011,40.6178,-73.9009,175.0,1322.9885387004017
199304,private_auto,1096.8933196821567,360470460002,40.6307,-73.9673,360470530001,40.6275,-73.9623,175.0,191.9563309443774
199458,private_auto,3151.682452567749,360470460003,40.6333,-73.9626,360470502021,40.6542,-73.9748,175.0,551.544429199356
200873,private_auto,12815.518146978147,360470366002,40.5823,-73.9654,360470309001,40.6768,-73.9332,175.0,2242.715675721176
204083,private_auto,10591.659989373818,360470165002,40.6709,-73.9733,360610095001,40.7466,-73.9919,175.0,1853.5404981404183
204583,private_auto,343.08537874178586,360470185014,40.6938,-73.9744,360470211002,40.6971,-73.9731,175.0,60.039941279812524
206729,private_auto,9141.249195278142,360470816001,40.6544,-73.9444,360470408002,40.6011,-73.9789,175.0,1599.7186091736748
206731,private_auto,948.9841044485869,360470408002,40.6011,-73.9789,360470422002,40.6058,-73.9699,175.0,166.0722182785027
206738,private_auto,3670.520719919527,360470260001,40.617,-73.9906,360470408002,40.6011,-73.9789,175.0,642.3411259859172
209758,private_auto,880.4844941495552,360610032001,40.7271,-73.9842,360610042001,40.7303,-73.99,175.0,154.08478647617216
209825,private_auto,8372.505127175884,360470165004,40.6676,-73.976,360470060001,40.6228,-74.0309,175.0,1465.1883972557798
211740,private_auto,1585.003712117034,360470013001,40.6974,-73.9884,360470021002,40.7029,-73.9881,175.0,277.37564962048094
214051,private_auto,5925.3989746102925,360470362001,40.5787,-73.9612,360470268003,40.6118,-73.9926,175.0,1036.9448205568012
214181,private_auto,2178.934004295262,360610135023,40.7709,-73.9928,360610131002,40.7617,-73.9809,175.0,381.3134507516709
215371,private_auto,3448.12493804477,360610045001,40.7206,-73.9994,360610087006,40.7422,-73.9951,175.0,603.4218641578348
216276,private_auto,1779.2789968392008,360470015021,40.6923,-73.9836,360470041003,40.6856,-73.9844,175.0,311.37382444686017
216519,private_auto,2094.3764188480955,360470009001,40.6924,-73.9914,360470065001,40.6819,-73.9983,175.0,366.5158732984167
218016,private_auto,4293.768065951615,360470314013,40.5866,-73.9924,360470278002,40.6058,-74.0024,175.0,751.4094115415328
218591,private_auto,1213.4157296025996,360610039002,40.7205,-74.0123,360610033004,40.7186,-74.0038,175.0,212.34775268045493
219674,private_auto,3738.75350309306,360610033002,40.7202,-74.0073,360610095001,40.7466,-73.9919,175.0,654.2818630412854
219924,private_auto,28100.83663487765,360470180002,40.6071,-74.0081,360610142001,40.7786,-73.9594,175.0,4917.646411103589
220325,private_auto,8319.563537398537,360470150001,40.6165,-74.0096,360470774002,40.63,-73.9474,175.0,1455.9236190447439
220552,private_auto,6063.128096250026,360610039001,40.7232,-74.0101,360610139003,40.7672,-73.9881,175.0,1061.0474168437545
220558,private_auto,7935.747388778866,360610157003,40.7765,-73.9776,360610039001,40.7232,-74.0101,175.0,1388.7557930363014
220880,private_auto,11558.327617888704,360470013002,40.6999,-73.9876,360470202002,40.6212,-74.0119,175.0,2022.7073331305232
221444,private_auto,12306.745553385395,360610118008,40.7645,-73.963,360610317032,40.7168,-74.0156,175.0,2153.680471842444
221446,private_auto,1203.135054282919,360610317032,40.7168,-74.0156,360610317042,40.7095,-74.0176,175.0,210.54863449951085
221472,private_auto,602.1088878577181,360610039002,40.7205,-74.0123,360610039001,40.7232,-74.0101,175.0,105.36905537510067
221477,private_auto,19186.447614315253,360610008001,40.7135,-73.996,360470168001,40.6042,-74.0158,175.0,3357.628332505169
222033,private_auto,4343.050442749867,360470172001,40.61,-74.0089,360470072001,40.6403,-74.0204,175.0,760.0338274812267
222365,private_auto,17863.795778892323,360470068002,40.6342,-74.0252,360471028021,40.6266,-73.8932,175.0,3126.1642613061567
222466,private_auto,9966.983145452776,360470046001,40.627,-74.0363,360470396001,40.5975,-73.9687,175.0,1744.2220504542358
223225,private_auto,7789.797840223248,360850074002,40.5944,-74.0642,360470186002,40.6163,-74.0062,175.0,1363.2146220390684
223404,private_auto,3476.201850314605,360850047001,40.6141,-74.0937,360850020012,40.6058,-74.0698,175.0,608.3353238050559
223864,private_auto,1468.0270183961995,360850007004,40.6464,-74.0794,360850009002,40.6415,-74.085,175.0,256.9047282193349
224181,private_auto,2165.790594958152,360850029001,40.6208,-74.0838,360850047001,40.6141,-74.0937,175.0,379.0133541176766
224274,private_auto,9070.013391716611,360470104011,40.6379,-74.0089,360850040042,40.6103,-74.0866,175.0,1587.2523435504067
224462,private_auto,4879.500688952056,360850070011,40.5877,-74.0885,360850181001,40.5917,-74.131,175.0,853.9126205666099
224582,private_auto,24639.302752236865,360610099021,40.7518,-74.0037,360850096012,40.5944,-74.0908,175.0,4311.877981641452
224704,private_auto,2290.9085522984915,360850047001,40.6141,-74.0937,360850047001,40.6141,-74.0937,175.0,400.908996652236
224748,private_auto,1586.6725913128869,360850114012,40.5857,-74.1004,360850177021,40.6001,-74.0952,175.0,277.66770347975523
224839,private_auto,11363.973145364076,360850291051,40.6066,-74.1744,360850112032,40.5736,-74.0961,175.0,1988.6953004387133
224879,private_auto,1536.5532436870285,360850070023,40.5861,-74.0783,360850096023,40.5924,-74.0973,175.0,268.89681764523
224916,private_auto,12316.236307009673,360850067001,40.637,-74.1002,360470170002,40.6106,-74.0127,175.0,2155.341353726693
224940,private_auto,4901.6625522782015,360850027002,40.6254,-74.0775,360850047002,40.615,-74.1003,175.0,857.7909466486853
225047,private_auto,1264.227148672677,360850112031,40.5753,-74.1015,360850112031,40.5753,-74.1015,175.0,221.23975101771848
225295,private_auto,20337.692607213117,360470015021,40.6923,-73.9836,360850122001,40.5759,-74.1078,175.0,3559.0962062622957
225405,private_auto,42210.57736992272,360470610021,40.5753,-73.9555,360850146071,40.5565,-74.166,175.0,7386.851039736477
225715,private_auto,5836.79073353988,360850273012,40.5993,-74.1482,360850134003,40.5699,-74.1203,175.0,1021.438378369479
225909,private_auto,1670.551946670735,360850187042,40.6015,-74.1238,360850187012,40.611,-74.1251,175.0,292.3465906673786
226035,private_auto,540.3147725786358,360850151004,40.6171,-74.1274,360850151005,40.6142,-74.1268,175.0,94.55508520126126
226249,private_auto,45051.37253351154,360810871002,40.7597,-73.8328,360850279002,40.5771,-74.1318,175.0,7883.99019336452
226257,private_auto,8635.776394912486,360850121003,40.628,-74.1081,360850279002,40.5771,-74.1318,175.0,1511.2608691096848
226546,private_auto,5304.46000186274,360850112041,40.5685,-74.0998,360850273021,40.6001,-74.1365,175.0,928.2805003259795
226922,private_auto,1953.071765517212,360850146062,40.556,-74.1428,360850156033,40.5431,-74.1421,175.0,341.7875589655121
227356,private_auto,2301.042426940749,360850277063,40.5885,-74.1644,360850277042,40.587,-74.1496,175.0,402.6824247146311
227601,private_auto,3475.3396092468897,360850156014,40.5375,-74.1536,360850146082,40.5566,-74.1558,175.0,608.1844316182057
228031,private_auto,6099.305193332323,360850277052,40.5876,-74.1576,360850156021,40.5393,-74.1622,175.0,1067.3784088331565
228049,private_auto,35177.02359438593,360810199012,40.74,-73.9327,360850231001,40.6314,-74.1578,175.0,6155.979129017537
